"bezeichnungKt","quartierid","beobachtungid","artennameDeutsch","quartierlink","beobachtunglink","qex","inaktiv","verwaist","x_LV95","y_LV95",
"","","150752","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150752","","","","2623861","1237701"
"","","150753","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150753","","","","2625160","1240808"
"","","150754","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150754","","","","2613283","1238410"
"","","150755","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150755","","","","2613283","1238410"
"","","150757","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150757","","","","2611700","1228172"
"","","150758","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150758","","","","2641740","1250831"
"","","150759","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150759","","","","2641740","1250831"
"","","150760","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150760","","","","2642509","1250178"
"","","150761","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150761","","","","2629028","1242726"
"","","150762","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150762","","","","2629028","1242726"
"","","150763","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150763","","","","2629028","1242726"
"","","150764","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150764","","","","2629028","1242726"
"","","150765","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150765","","","","2629426","1243048"
"","","150766","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150766","","","","2629426","1243048"
"","","150767","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150767","","","","2629426","1243048"
"","","150768","Zwergfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150768","","","","2629426","1243048"
